Engine speed,KMR_20_2020_10_20_Robert_Stanciu_5000_Part_1_WAVE_Solver.sum,Intake_rpm
13999.98047,33.46704865,6000
13500.00977,35.93939972,6000
13000.00977,38.4656105,6000
12500,41.44905853,6000
12000.00977,43.70677948,6000
11500,45.6169281,6000
10999.99023,47.41687012,6000
10499.99023,51.09664154,6000
10000,51.6099205,6000
9499.999023,54.11296082,6000
8999.99707,54.3481102,6000
8500.009766,52.31280899,6000
8000.003906,46.12881088,6000
7500.005859,43.80339813,6000
6999.996094,41.63074875,6000
6500,43.99319077,6000
5999.992188,45.72415924,6000
5500.005859,47.4305191,6000
5000.001953,45.28596878,6000
4500,47.36198044,6000
4000.006104,48.52531052,6000
3499.996094,36.61642075,6000
3000,35.20846176,6000
2500.000977,32.25476074,6000
1999.996948,27.22816086,6000
1499.999023,34.47171021,6000
999.9987183,35.05923843,6000
15000,28.62924004,6000
14499.99023,31.30998993,6000
14000,33.96033096,6000
13500.00977,36.2029686,6000
13000,39.01826859,6000
12499.99023,41.74007034,6000
11999.99023,43.89889908,6000
11500,45.86642838,6000
11000,47.46060181,6000
10500,50.56528091,6000
10000,50.21092987,6000
9499.999023,52.89942169,6000
9000.00293,54.2361908,6000
8500,53.065979,6000
8000.006836,50.42631912,6000
7499.999023,48.11964035,6000
7000.001953,46.89572906,6000
6499.994141,43.98117828,6000
6000.001953,37.37096024,6000
5500.001953,46.46046066,6000
5000.006836,47.9874115,6000
4499.994141,47.61193085,6000
3999.999023,47.38965988,6000
3500.000977,34.05273056,6000
2999.996094,37.34235001,6000
2500,33.62599182,6000
2000.001953,26.34359932,6000
1499.998047,33.38521957,6000
999.9995728,35.30725861,6000
14999.99023,30.24504089,6000
14500,32.49024963,6000
14000,34.88592911,6000
13500,37.27450943,6000
13000,39.67665863,6000
12499.99023,42.1423912,6000
12000,43.7463913,6000
11500,45.3196907,6000
11000.00977,46.95779037,6000
10500,50.13843918,6000
10000,49.45621872,6000
9500,51.11893845,6000
9000.009766,52.28208923,6000
8499.999023,49.8180809,6000
8000.00293,50.22819138,6000
7500.01123,49.86299896,6000
6999.996094,50.08552933,6000
6500.003906,49.50413895,6000
6000.003906,42.07733917,6000
5500.001953,38.81056976,6000
4999.998047,47.26861954,6000
4500.004883,46.94873047,6000
3999.99292,46.46643066,6000
3500,33.20072937,6000
3000.006104,35.66712952,6000
2500.00293,33.44150925,6000
2000.000977,28.74522018,6000
1499.999023,34.30582047,6000
999.9992065,35.34870911,6000
15000,29.78784943,6000
14500,32.18606949,6000
14000.00977,35.35195923,6000
13500,38.22208023,6000
13000.00977,40.83665085,6000
12500.00977,42.82492828,6000
11999.99023,44.30247116,6000
11500,45.79225159,6000
11000,47.20886993,6000
10499.99023,50.78038025,6000
10000,51.45571136,6000
9500.004883,53.2467804,6000
9000.006836,53.11697006,6000
8500.004883,49.88518143,6000
7999.998047,43.33332062,6000
7499.99707,41.72895813,6000
7000.001953,42.65526962,6000
6499.99707,47.10084915,6000
5999.994141,49.67465973,6000
5500.003906,45.81480026,6000
5000.003906,46.32875061,6000
4500.003906,46.81074142,6000
3999.99292,44.86959839,6000
3499.99707,33.49224854,6000
3000.00293,35.77500916,6000
2500.00293,33.42409134,6000
2000.000977,29.04445076,6000
1499.994995,35.12456894,6000
1000.004028,35.29056168,6000
15000.00977,29.30685997,6000
14500,32.35229874,6000
13999.99023,35.46268082,6000
13500,38.2336998,6000
12999.99023,40.70856094,6000
12499.99023,42.41381836,6000
12000,43.54133987,6000
11500.00977,44.93379974,6000
11000,46.52595901,6000
10500,50.37945938,6000
9999.995117,50.98001099,6000
9500.000977,53.67808914,6000
8999.995117,54.32611084,6000
8500.001953,52.59617996,6000
7999.999023,47.83251953,6000
7499.995117,43.16017151,6000
6999.990234,41.16559982,6000
6500.003906,44.63351059,6000
6000,48.29224014,6000
5500.000977,49.40575027,6000
5000.004883,46.34410858,6000
4500,45.04727936,6000
4000.008057,42.66706085,6000
3500.00293,35.18210983,6000
2999.999023,36.6739502,6000
2499.999023,32.45502853,6000
1999.995972,30.12714005,6000
1499.989014,35.60652924,6000
1000.000977,35.56629944,6000
15000,30.43462944,6000
14500,33.10161972,6000
14000,35.87593079,6000
13500.00977,38.29763031,6000
12999.99023,40.2615509,6000
12500,41.60039902,6000
11999.99023,42.48527145,6000
11500.00977,44.03691101,6000
10999.98047,45.8620491,6000
10500.00977,49.63449097,6000
10000.00977,49.81349182,6000
9499.992188,52.79626083,6000
8999.995117,53.94242859,6000
8500.001953,52.97198105,6000
7999.994141,51.03332901,6000
7499.993164,47.70349884,6000
6999.998047,45.01248932,6000
6500.004883,42.85668945,6000
6000.003906,45.41527176,6000
5499.996094,50.2156601,6000
4999.999023,46.82075119,6000
4499.998047,42.91014099,6000
4000,39.86901093,6000
3499.998047,35.41677094,6000
3000.001953,37.85380936,6000
2499.996094,30.33643913,6000
1999.999023,30.8801899,6000
1500.001953,35.67948151,6000
999.9909058,35.95605087,6000
15000,31.16773987,6000
14499.99023,34.15790176,6000
14000,36.7328186,6000
13500,38.97949982,6000
13000.00977,40.67910004,6000
12499.99023,42.01538849,6000
12000,43.28702927,6000
11500.00977,45.11883926,6000
11000,46.76213837,6000
10500.00977,50.40567017,6000
9999.999023,50.71846008,6000
9500.004883,52.29256058,6000
9000.004883,52.16225052,6000
8499.995117,47.56768036,6000
7999.994141,43.07226181,6000
7500.00293,42.42861938,6000
7000.005859,45.21343994,6000
6500,49.41498184,6000
6000.007813,49.37200928,6000
5500.007813,46.44390869,6000
5000.009766,46.40267944,6000
4500.004883,42.05432892,6000
4000.003906,41.36526871,6000
3500.000977,34.69812012,6000
2999.998047,38.75027084,6000
2499.999023,28.98257065,6000
2000.003052,31.39491081,6000
1499.999023,35.78554153,6000
1000.000977,36.08005905,6000
15000.01953,31.32901001,6000
14500.00977,34.01787949,6000
14000.01953,36.62863159,6000
13500.00977,38.6524086,6000
13000,40.01961136,6000
12500,41.25580978,6000
12000,42.54896927,6000
11499.99023,44.86283875,6000
11000,46.8756485,6000
10500,50.60290146,6000
10000.00977,50.9881897,6000
9500.008789,53.34933853,6000
8999.995117,53.57960129,6000
8500,49.98432922,6000
7999.994141,42.38568878,6000
7500.016113,41.18330002,6000
7000,43.82149887,6000
6500,48.78514099,6000
5999.996094,50.67882919,6000
5500,46.84090042,6000
4999.993164,43.74206161,6000
4499.995117,40.34812927,6000
3999.996094,41.41374969,6000
3499.999023,35.11560059,6000
3000.000977,39.91321945,6000
2499.993896,28.01218987,6000
1999.999023,31.98229027,6000
1500,35.87744141,6000
1000.000977,36.09474945,6000
14999.99023,31.50687981,6000
14500,34.02825165,6000
14000,36.45301056,6000
13499.99023,38.14820862,6000
12999.99023,39.30130005,6000
12500,40.5415802,6000
12000.00977,41.56671906,6000
11500,43.96588898,6000
11000,46.14266968,6000
10500,50.48899078,6000
10000,50.65320969,6000
9500,53.45592117,6000
9000.004883,54.23760986,6000
8500.009766,52.6047287,6000
7999.990234,47.18304062,6000
7500,42.42871094,6000
6999.99707,41.85364151,6000
6499.998047,47.32435989,6000
6000.007813,50.79735947,6000
5499.998047,48.57098007,6000
5000,41.38591003,6000
4499.995117,39.46543121,6000
3999.998047,39.78973007,6000
3499.99707,36.52725983,6000
2999.99707,39.58211899,6000
2499.999023,28.58778954,6000
1999.994019,32.14870071,6000
1500.005005,35.96031189,6000
999.9973145,35.99040985,6000
15000,30.4498806,7000
14500,30.97480011,7000
14000.01953,31.91547966,7000
13500.00977,32.4887886,7000
13000,32.85943985,7000
12500.00977,34.74869156,7000
12000,38.4120903,7000
11500.01953,41.82075882,7000
11000,44.02809906,7000
10500,44.68341064,7000
10000,45.00276947,7000
9500.008789,44.10676956,7000
9000.008789,46.09854889,7000
8499.993164,50.84667969,7000
8000.005859,59.86473083,7000
7500.004883,59.68135834,7000
6999.998047,56.14794922,7000
6499.996094,46.25881958,7000
5999.995117,44.85752869,7000
5499.996094,50.58398056,7000
4999.99707,49.55327988,7000
4499.998047,46.18819046,7000
3999.999023,39.69131851,7000
3500.000977,44.08914948,7000
2999.998047,47.340271,7000
2500.000977,40.79351044,7000
1999.994995,27.97982025,7000
1499.999023,30.31884956,7000
999.9954834,30.35078049,7000
15000,30.62862015,7000
14500.00977,30.96433067,7000
13999.98047,31.82513046,7000
13500,32.46004868,7000
13000,33.22077179,7000
12500,35.24020004,7000
12000,38.74403,7000
11499.99023,41.94210052,7000
11000,43.50292969,7000
10500,44.82225037,7000
9999.991211,49.32313156,7000
9499.994141,50.38843918,7000
8999.991211,51.85297012,7000
8500.007813,54.65021133,7000
8000.009766,59.84769058,7000
7500.005859,59.28042984,7000
6999.992188,51.67327118,7000
6500.001953,41.50411987,7000
6000,39.77717972,7000
5500.00293,38.88240051,7000
4999.998047,38.82403183,7000
4500.001953,47.58686066,7000
3999.999023,47.10705948,7000
3500.00293,45.90961075,7000
3000.000977,36.1955986,7000
2500,40.15481949,7000
1999.999023,31.0430603,7000
1500.004028,35.11791992,7000
999.9993286,30.60135078,7000
15000.00977,31.02442932,7000
14500,31.2607708,7000
14000,31.76864052,7000
13500.00977,32.20820999,7000
13000,32.86748886,7000
12500,35.19042969,7000
12000,39.43610001,7000
11499.98047,42.13492966,7000
11000,44.55102921,7000
10500,47.44179153,7000
9999.999023,49.99491882,7000
9499.995117,50.53715134,7000
8999.996094,52.12368011,7000
8499.995117,55.12580872,7000
7999.995117,59.96081924,7000
7500.004883,59.8802681,7000
7000.006836,55.92736053,7000
6500.007813,47.60929871,7000
5999.998047,39.27003098,7000
5500.003906,34.80179977,7000
4999.993164,42.43880844,7000
4499.998047,38.79880905,7000
4000.000977,42.04164886,7000
3500.001953,48.33773041,7000
2999.99707,46.94284058,7000
2500,32.53948975,7000
1999.998047,26.47086906,7000
1500.000977,30.78519058,7000
999.9998169,30.71813011,7000
15000,29.78424072,7000
14500,29.91625023,7000
14000,30.13941956,7000
13500,30.51378059,7000
13000,30.90352058,7000
12499.99023,31.93967056,7000
12000,35.00851822,7000
11500,39.03733063,7000
11000,42.31866837,7000
10500.00977,43.83480072,7000
10000,47.09457016,7000
9499.996094,50.54032135,7000
8999.998047,52.90991974,7000
8499.999023,55.69617081,7000
7999.998047,59.81895065,7000
7499.99707,59.43714142,7000
7000.005859,55.63970947,7000
6499.995117,50.86291885,7000
6000.001953,44.80091858,7000
5500,41.48308182,7000
5000,37.00434113,7000
4500.005859,43.91841125,7000
4000.001953,44.8846283,7000
3500,46.19610977,7000
3000.000977,47.74665833,7000
2500.003906,30.70181084,7000
1999.998047,28.85886955,7000
1499.996948,30.00259972,7000
1000.002991,29.74291039,7000
15000.00977,30.17680931,7000
14500.00977,30.4500103,7000
14000,31.09478951,7000
13500,31.6053009,7000
13000,32.4777298,7000
12500,35.10317993,7000
12000,39.54236984,7000
11500,43.50236893,7000
11000.00977,45.12720108,7000
10500,46.50590134,7000
10000,49.41292191,7000
9500.004883,51.24069977,7000
8999.991211,52.63505173,7000
8500.007813,54.42964172,7000
8000,58.2592392,7000
7499.998047,56.62673187,7000
6999.992188,50.6903801,7000
6500.001953,45.4337883,7000
5999.999023,50.43088913,7000
5500.004883,49.42747116,7000
4999.996094,47.40270996,7000
4500.001953,38.05384064,7000
3999.99707,40.15499115,7000
3499.999023,47.02949142,7000
2999.99707,42.78876877,7000
2500.001953,28.66124916,7000
2000.000977,33.68119049,7000
1500.001953,30.31669998,7000
999.9973145,32.67253876,7000
15000,30.16233063,7000
14500,30.24682999,7000
14000,30.73942947,7000
13500,31.47892952,7000
12999.99023,32.42549896,7000
12500.00977,35.29830933,7000
12000,40.17333984,7000
11500,44.72774887,7000
11000,47.13121033,7000
10500,49.7858696,7000
10000.00977,50.55506134,7000
9500.004883,51.0871582,7000
9000.004883,52.35897064,7000
8499.991211,51.98574829,7000
7999.99707,56.72713852,7000
7500.005859,54.31615829,7000
7000.003906,47.47792053,7000
6499.996094,38.54545975,7000
6000.001953,39.99430084,7000
5499.99707,44.7448082,7000
5000.00293,53.29111099,7000
4500.001953,47.66719818,7000
3999.995117,43.07437897,7000
3499.999023,44.42456055,7000
2999.999023,36.34997177,7000
2500,34.50683975,7000
2000.004028,31.93362999,7000
1499.995972,32.56278992,7000
999.9937744,33.24887085,7000
14999.99023,27.27038002,7000
14500.00977,27.08736038,7000
14000.00977,27.75028992,7000
13500,29.15061951,7000
13000,30.73158073,7000
12500,33.75096893,7000
12000.00977,38.27854156,7000
11500,42.27474976,7000
11000.00977,46.48934174,7000
10500,49.41609955,7000
10000,51.35845947,7000
9499.995117,51.39213181,7000
8999.999023,52.60353088,7000
8499.985352,54.93146896,7000
8000,59.16366959,7000
7499.998047,58.49652863,7000
7000.005859,51.83618164,7000
6500.003906,41.64585114,7000
5999.998047,38.28665924,7000
5499.995117,39.45994949,7000
5000.003906,46.59801102,7000
4500,46.88637161,7000
4000.000977,43.04787827,7000
3500.00293,45.50376892,7000
2999.993896,35.51078033,7000
2500.004883,30.55258942,7000
2000,32.46376038,7000
1500.001953,34.60977173,7000
1000.004028,33.15761185,7000
15000,29.83345985,7000
14500.00977,29.99972916,7000
14000.00977,30.64016914,7000
13499.99023,31.53059959,7000
13000,32.10295105,7000
12499.99023,34.43426132,7000
12000,39.75328064,7000
11500,43.66957092,7000
11000,46.92520142,7000
10499.99023,48.62868118,7000
10000,49.13053894,7000
9499.99707,48.52014923,7000
8999.993164,50.30760956,7000
8500,52.48566055,7000
7999.994141,58.22769928,7000
7499.991211,59.06671143,7000
7000.003906,55.41464996,7000
6500.005859,50.1282692,7000
5999.998047,45.47518921,7000
5500.004883,39.92761993,7000
4999.998047,39.29019928,7000
4500.012207,47.81108093,7000
3999.996094,45.05615997,7000
3500.000977,44.02711105,7000
3000.000977,31.56755066,7000
2500.00293,31.93689919,7000
2000.000977,32.15042877,7000
1500.003052,35.96717834,7000
999.9993286,33.05812073,7000
15000,29.5675106,7000
14500.00977,29.98197937,7000
14000,31.21523094,7000
13499.99023,32.25634003,7000
13000,33.28538895,7000
12500,35.53448105,7000
12000,40.34975052,7000
11500,44.76511002,7000
11000,47.13441086,7000
10499.99023,46.87910843,7000
9999.985352,47.02048874,7000
9500.00293,46.52692032,7000
9000.021484,48.83348083,7000
8499.999023,51.23944092,7000
8000.016113,56.2609787,7000
7499.999023,55.30635834,7000
7000.005859,51.97415161,7000
6500.005859,51.30363083,7000
6000.005859,50.16500854,7000
5499.996094,47.39698029,7000
5000.003906,41.55067062,7000
4500.003906,38.58914948,7000
3999.99707,44.51427841,7000
3499.995117,42.46496964,7000
3000.00708,33.45220184,7000
2499.996094,34.1017189,7000
2000.003052,29.09104919,7000
1500.005005,35.24258041,7000
999.9993286,34.03450012,7000
14999.99023,28.0036602,7000
14499.99023,28.16983986,7000
13999.99023,29.12879944,7000
13500.00977,30.80127907,7000
13000.00977,32.42662048,7000
12499.99023,35.69844818,7000
11999.98047,40.92509842,7000
11500,46.38856888,7000
11000,47.8716011,7000
10500,48.16854095,7000
10000,49.12586975,7000
9500.009766,50.27696991,7000
9000.014648,52.05033112,7000
8499.991211,54.05337143,7000
7999.99707,57.59870911,7000
7500.001953,56.58061981,7000
7000.001953,47.60482025,7000
6499.999023,40.4821701,7000
6000,42.71187973,7000
5500.004883,45.49243164,7000
5000,45.5464592,7000
4500.000977,44.19001007,7000
3999.999023,44.16913986,7000
3499.998047,39.56177902,7000
2999.99707,33.04586029,7000
2499.998047,32.5617981,7000
2000.000977,27.41514969,7000
1500.000977,36.07884979,7000
1000.005981,34.80723953,7000
14999.99023,29.22039986,7000
14500,29.6821003,7000
14000,30.6115799,7000
13500.00977,31.61264992,7000
12999.99023,32.95008087,7000
12500,35.95256042,7000
12000,41.36582947,7000
11500,44.99201965,7000
11000,46.26277924,7000
10500,45.86790085,7000
10000.00977,47.21131897,7000
9500.004883,48.72624969,7000
8999.993164,52.25318909,7000
8499.985352,54.73292923,7000
8000.001953,58.81035995,7000
7499.999023,58.96466827,7000
7000.012207,52.47436905,7000
6499.998047,40.780159,7000
6000.001953,38.4713707,7000
5499.99707,42.60836029,7000
4999.999023,49.21134949,7000
4500.004883,47.87630081,7000
4000.008057,43.26911926,7000
3500,37.41228104,7000
3000,35.51842117,7000
2500,33.92322159,7000
1999.999023,26.35172081,7000
1499.991943,35.12976074,7000
999.9981079,35.13628006,7000
14999.99023,30.21073914,7000
14500,30.76799011,7000
14000,31.75838089,7000
13499.99023,32.59593964,7000
13000.00977,33.70040131,7000
12500.00977,36.4486084,7000
11999.99023,40.96310043,7000
11500,43.97211075,7000
10999.99023,45.13607025,7000
10500.00977,44.63554001,7000
9999.999023,45.6524086,7000
9500.004883,46.20536041,7000
8999.998047,50.18119049,7000
8499.990234,52.93840027,7000
8000.00293,58.5021019,7000
7500.003906,59.08253098,7000
7000.005859,55.15298843,7000
6500.005859,48.56206131,7000
6000,42.13439941,7000
5499.995117,37.94709015,7000
4999.999023,46.84437943,7000
4499.999023,48.34275818,7000
3999.998047,41.1266098,7000
3500.00293,37.42276001,7000
2999.999023,34.95875168,7000
2500.001953,33.10144043,7000
1999.998047,29.26613998,7000
1499.996948,35.4829216,7000
1000.004028,35.27177048,7000
14999.99023,29.23329926,7000
14500,29.94433975,7000
14000.00977,31.33412933,7000
13499.99023,32.43421173,7000
12999.99023,33.98694992,7000
12500,36.57376099,7000
12000,41.38336945,7000
11500,44.64347076,7000
11000,46.2181015,7000
10500,47.19754028,7000
9999.986328,48.73284912,7000
9499.990234,48.98683167,7000
9000,50.31930923,7000
8500,52.96509933,7000
8000.008789,56.96715164,7000
7500,55.54117966,7000
7000.001953,49.37871933,7000
6500.001953,44.80049896,7000
5999.99707,46.76068115,7000
5499.98877,46.35354996,7000
5000,44.81457901,7000
4499.999023,47.7150116,7000
4000.001953,40.29636002,7000
3499.999023,37.28939819,7000
2999.995117,35.29592896,7000
2500,33.62520981,7000
2000,29.20968056,7000
1499.999023,35.84772873,7000
999.9921875,35.00307846,7000
14999.99023,29.82224083,7000
14500,30.28347015,7000
14000,31.61767006,7000
13499.98047,32.89640045,7000
13000,34.25413895,7000
12500.00977,36.67741013,7000
11999.99023,40.80746078,7000
11500,43.56085968,7000
11000.00977,45.09934998,7000
10500.00977,46.24747849,7000
10000.00977,48.89765167,7000
9499.999023,49.54021835,7000
8999.990234,52.0097084,7000
8500.003906,54.38903046,7000
8000.005859,57.73630905,7000
7500.000977,56.0913887,7000
7000,47.13299179,7000
6500.001953,41.79164124,7000
5999.99707,45.72085953,7000
5499.998047,47.93294907,7000
4999.995117,46.90538025,7000
4499.998047,44.51877975,7000
4000.003906,39.35227966,7000
3499.99707,38.27045059,7000
3000.000977,35.80550003,7000
2500.00293,32.71763992,7000
1999.999023,30.04689026,7000
1499.989014,36.39353943,7000
999.9984741,34.94739914,7000
15000.00977,30.50774002,7000
14500,31.32419014,7000
14000,32.36429977,7000
13500,33.19496918,7000
13000,34.30356979,7000
12500,36.5850296,7000
12000.00977,39.9688797,7000
11499.99023,42.3821106,7000
11000,44.0256691,7000
10500,44.80683899,7000
10000.00977,47.10083008,7000
9500,48.7114296,7000
8999.996094,51.85266113,7000
8500.001953,54.4292984,7000
7999.994141,58.70312881,7000
7500.00293,58.52434921,7000
7000.006836,51.07455063,7000
6500.009766,39.25922012,7000
6000.001953,43.23722839,7000
5500,47.5165596,7000
4999.99707,48.95988083,7000
4499.998047,40.82365036,7000
3999.998047,38.65747833,7000
3500.000977,38.71757889,7000
3000.003906,36.28284836,7000
2499.998047,31.22487068,7000
1999.999023,31.03165054,7000
1500.000977,37.14873123,7000
1000.005005,35.71240997,7000
15000,30.42859077,7000
14500.00977,31.23963928,7000
14000,32.5821991,7000
13500,33.42580032,7000
13000,34.43564987,7000
12500,36.62406158,7000
12000,40.78802109,7000
11500,43.92425156,7000
10999.99023,45.801651,7000
10500,46.44915009,7000
10000,46.88105011,7000
9500.005859,47.18405914,7000
8999.993164,49.37342834,7000
8499.99707,51.56457138,7000
7999.994141,57.1282692,7000
7499.999023,56.14624023,7000
6999.992188,52.20079041,7000
6500.006836,49.0414505,7000
6000.004883,46.75637817,7000
5499.999023,45.64451981,7000
4999.999023,46.66326141,7000
4499.999023,40.12691116,7000
4000.001953,39.0026207,7000
3500.001953,38.15159988,7000
3000.000977,38.63924026,7000
2499.998047,31.11190033,7000
2000.009033,31.11161995,7000
1499.991943,37.08042145,7000
999.9951172,35.77019882,7000
15000.00977,30.70203018,7000
14500,31.58555984,7000
14000,32.84725952,7000
13500,33.63172913,7000
13000,34.4267807,7000
12500.00977,36.33647156,7000
11999.99023,40.07569885,7000
11500,43.01657867,7000
11000,45.55802917,7000
10499.98047,46.70135117,7000
10000.00977,48.01845169,7000
9500.000977,48.71961975,7000
8999.996094,50.94166183,7000
8499.995117,52.84486008,7000
7999.992188,56.60820007,7000
7500.003906,55.47333908,7000
6999.993164,50.5810318,7000
6500.004883,48.4887085,7000
5999.994141,48.54576874,7000
5500,48.340271,7000
4999.999023,44.73756027,7000
4500.000977,36.80194855,7000
4000.001953,39.21876907,7000
3500,38.6692009,7000
3000.004883,39.77928925,7000
2499.995117,31.09550095,7000
1999.996948,31.77960014,7000
1500.003052,37.71976852,7000
1000.004028,35.87817001,7000
15000.00977,31.18642998,7000
14500,31.86568069,7000
14000.00977,32.96979141,7000
13499.99023,33.597229,7000
13000,34.25453949,7000
12500.01953,35.94343948,7000
12000,39.3279686,7000
11500,42.3205986,7000
11000,44.68772125,7000
10500,46.22472,7000
10000,48.37084961,7000
9499.989258,49.31190109,7000
9000.006836,51.94363022,7000
8499.993164,54.21382904,7000
7999.99707,57.5963707,7000
7499.999023,55.75942993,7000
7000,49.00616837,7000
6500.005859,46.05796814,7000
5999.999023,48.8508606,7000
5499.998047,49.53139114,7000
4999.999023,43.19182968,7000
4500.008789,34.53456116,7000
4000.000977,39.29129028,7000
3499.999023,39.81884003,7000
2999.995117,38.81776047,7000
2499.999023,31.77609062,7000
1999.996948,32.30049896,7000
1500.001953,38.02359009,7000
1000.002991,35.88285065,7000
14999.99023,28.19115067,8000
14500,29.65595055,8000
14000.01953,32.0153389,8000
13499.99023,34.84632111,8000
13000.00977,37.241539,8000
12499.99023,39.01734924,8000
12000,40.18655014,8000
